model,pid,recommendation,variable,value
llama3-70b-8192,157594,I Will Always Love You - by Whitney Houston,song_3,0.23333333333333334
llama3-70b-8192,157594,Scary Monsters and Nice Sprites - by Skrillex,song_3,0.8333333333333333
llama3-70b-8192,157594,Tsunami - by Dash Berlin,song_3,0.2833333333333333
llama3-70b-8192,170573,Country Again - by Thomas Rhett,song_3,-0.08333333333333333
llama3-70b-8192,170573,Hotel California - by Eagles,song_3,0.29999999999999993
llama3-70b-8192,170573,Symphony No. 9 - by Ludwig van Beethoven,song_3,0.08333333333333333
llama3-70b-8192,170573,There Was This Girl - by Riley Green,song_3,0.19999999999999998
llama3-70b-8192,172412,As Long as You Love Me - by Justin Bieber,song_3,0.3333333333333333
llama3-70b-8192,172412,Hotel California - by Eagles,song_3,0.3333333333333333
llama3-70b-8192,172412,Ride - by Twenty One Pilots,song_3,0.26666666666666666
llama3-70b-8192,172412,Symphony No. 9 - by Ludwig van Beethoven,song_3,0.2833333333333333
llama3-70b-8192,173203,Country Roads - by John Denver,song_3,-0.016666666666666666
llama3-70b-8192,173203,"Eastside - by benny blanco, Halsey, and Khalid",song_3,0.13333333333333333
llama3-70b-8192,173203,Enter Sandman - by Metallica,song_3,-0.09999999999999999
llama3-70b-8192,173203,Love Lies - by Khalid & Normani,song_3,0.13333333333333333
llama3-70b-8192,202997,Bohemian Rhapsody - by Queen,song_3,0.3
llama3-70b-8192,202997,Stairway to Heaven - by Led Zeppelin,song_3,0.2833333333333333
llama3-70b-8192,202997,The Chicken Dance - by Werner Thomas,song_3,0.03333333333333334
llama3-70b-8192,202997,The Monster Mash - by Bobby 'Boris' Pickett,song_3,0.01666666666666667
llama3-70b-8192,214615,Dark Horse - by Katy Perry,song_3,0.08333333333333333
llama3-70b-8192,214615,Eastside - by H.E.R.,song_3,0.3
llama3-70b-8192,214615,I'm Yours - by Jason Mraz,song_3,0.18333333333333332
llama3-70b-8192,214615,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.13333333333333333
llama3-70b-8192,216471,1985 - by J. Cole,song_3,0.23333333333333334
llama3-70b-8192,216471,Dang! - by Mac Miller,song_3,-0.01666666666666667
llama3-70b-8192,216471,Happy - by Pharrell Williams,song_3,0.3
llama3-70b-8192,216471,Stairway to Heaven - by Led Zeppelin,song_3,0.21666666666666667
llama3-70b-8192,229291,Bartier Cardi - by Cardi B,song_3,0.23333333333333334
llama3-70b-8192,229291,God's Plan - by Drake,song_3,0.3333333333333333
llama3-70b-8192,229291,Hotel California - by Eagles,song_3,0.2833333333333333
llama3-70b-8192,229291,Sweet but Psycho - by Ava Max,song_3,0.19999999999999998
llama3-70b-8192,243049,Finesse - by Bruno Mars,song_3,-0.15
llama3-70b-8192,243049,God's Plan - by Drake,song_3,0.35
llama3-70b-8192,243049,Stairway to Heaven - by Led Zeppelin,song_3,-0.19999999999999998
llama3-70b-8192,243049,Viva la Vida - by Coldplay,song_3,0.5666666666666667
llama3-70b-8192,243398,"Give Me Everything - by Pitbull feat. Ne-Yo, Afrojack, & Nayer",song_3,0.13333333333333333
llama3-70b-8192,243398,Hallelujah - by Jeff Buckley,song_3,0.18333333333333332
llama3-70b-8192,243398,Sexy and I Know It - by LMFAO,song_3,0.03333333333333334
llama3-70b-8192,243398,Stairway to Heaven - by Led Zeppelin,song_3,0.2833333333333333
llama3-70b-8192,244107,Hotel California - by Eagles,song_3,0.016666666666666666
llama3-70b-8192,244107,Scary Monsters and Nice Sprites - by Skrillex,song_3,-0.13333333333333333
llama3-70b-8192,244107,Stairway to Heaven - by Led Zeppelin,song_3,-0.03333333333333334
llama3-70b-8192,244107,Tsunami - by Dash Berlin,song_3,0.16666666666666666
llama3-70b-8192,246489,Ain't No Rest for the Wicked - by Cage The Elephant,song_3,0.41666666666666663
llama3-70b-8192,246489,First Day of My Life - by Bright Eyes,song_3,-0.11666666666666667
llama3-70b-8192,246489,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.2
llama3-70b-8192,246489,We Found Love - by Rihanna ft. Calvin Harris,song_3,0.16666666666666666
llama3-70b-8192,260786,Ay Vamos - by J Balvin,song_3,0.3
llama3-70b-8192,260786,Hotel California - by Eagles,song_3,0.23333333333333334
llama3-70b-8192,260786,Obsesión - by Aventura,song_3,-0.1
llama3-70b-8192,260786,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.16666666666666666
llama3-70b-8192,299136,Hallelujah - by Jeff Buckley,song_3,0.13333333333333333
llama3-70b-8192,299136,Pumped Up Kicks - by Foster the People,song_3,0.26666666666666666
llama3-70b-8192,299136,Stairway to Heaven - by Led Zeppelin,song_3,0.06666666666666667
llama3-70b-8192,299136,iSpy (feat. Lil Yachty) - by Kyle,song_3,0.23333333333333334
llama3-70b-8192,302147,Hypnotize - by The Notorious B.I.G.,song_3,0.15
llama3-70b-8192,302147,Life is a Highway - by Rascal Flatts,song_3,0.0
llama3-70b-8192,302147,Mr. Brightside - by The Killers,song_3,0.15
llama3-70b-8192,302147,Someone Like You - by Adele,song_3,0.0
llama3-70b-8192,302573,Hallelujah - by Jeff Buckley,song_3,0.3333333333333333
llama3-70b-8192,302573,No Scrubs - by TLC,song_3,0.0
llama3-70b-8192,302573,Rhythm Is a Dancer - by Snap!,song_3,-0.06666666666666667
llama3-70b-8192,302573,Stairway to Heaven - by Led Zeppelin,song_3,0.19999999999999998
llama3-70b-8192,308573,Skinny Love - by Bon Iver,song_3,0.6166666666666666
llama3-70b-8192,308573,Stay with Me - by Sam Smith,song_3,0.3
llama3-70b-8192,308573,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.3833333333333333
llama3-70b-8192,308573,We Will Rock You - by Queen,song_3,0.3
llama3-70b-8192,316243,Get You - by Daniel Caesar,song_3,0.18333333333333332
llama3-70b-8192,316243,Hotel California - by Eagles,song_3,-0.05
llama3-70b-8192,316243,Sweet but Psycho - by Ava Max,song_3,0.21666666666666667
llama3-70b-8192,316243,i - by Kendrick Lamar,song_3,0.06666666666666667
llama3-70b-8192,319272,Buy U a Drank (Shawty Snappin') - by T-Pain,song_3,0.41666666666666663
llama3-70b-8192,319272,Country Roads - by John Denver,song_3,-0.016666666666666666
llama3-70b-8192,319272,Hotel California - by Eagles,song_3,0.41666666666666663
llama3-70b-8192,319272,Love on Top - by Beyoncé,song_3,0.016666666666666666
llama3-70b-8192,320742,Clair de Lune - by Claude Debussy,song_3,-0.24999999999999997
llama3-70b-8192,320742,Enter Sandman - by Metallica,song_3,0.5333333333333333
llama3-70b-8192,320742,Mr. Blue Sky - by Electric Light Orchestra (ELO),song_3,-0.05
llama3-70b-8192,320742,Travelin' Soldier - by Dixie Chicks,song_3,0.7666666666666666
llama3-70b-8192,348766,Feelin' Good - by Sammy Davis Jr.,song_3,0.11666666666666667
llama3-70b-8192,348766,Smells Like Teen Spirit - by Nirvana,song_3,0.23333333333333334
llama3-70b-8192,348766,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,-0.05
llama3-70b-8192,348766,What the World Needs Now Is Love - by Jackie DeShannon,song_3,0.06666666666666667
llama3-70b-8192,373109,Great Are You Lord - by All Sons & Daughters,song_3,0.16666666666666666
llama3-70b-8192,373109,Hotel California - by Eagles,song_3,0.23333333333333334
llama3-70b-8192,373109,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.21666666666666667
llama3-70b-8192,373109,What a Beautiful Name - by Hillsong Worship,song_3,0.2333333333333333
llama3-70b-8192,383203,Hotel California - by Eagles,song_3,0.25
llama3-70b-8192,383203,I'm Yours - by Jason Mraz,song_3,0.03333333333333333
llama3-70b-8192,383203,Let's Make Love - by Mario,song_3,0.23333333333333334
llama3-70b-8192,383203,Sexy Can I - by Ray J,song_3,0.16666666666666666
llama3-70b-8192,389253,"Eyes, Nose, Lips - by TAEYANG",song_3,0.5
llama3-70b-8192,389253,Girls Girls Girls - by GFRIEND,song_3,0.23333333333333334
llama3-70b-8192,389253,Hotel California - by Eagles,song_3,0.4833333333333333
llama3-70b-8192,389253,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.36666666666666664
llama3-70b-8192,405780,Hotel California - by Eagles,song_3,0.09999999999999999
llama3-70b-8192,405780,Stairway to Heaven - by Led Zeppelin,song_3,0.19999999999999998
llama3-70b-8192,405780,The Most Beautiful Girl (In the Room) - by Flight of the Conchords,song_3,0.16666666666666666
llama3-70b-8192,405780,Tribute - by Tenacious D,song_3,0.08333333333333334
llama3-70b-8192,448671,Buy U a Drank (Shawty Snappin') - by T-Pain,song_3,0.01666666666666666
llama3-70b-8192,448671,Hotel California - by Eagles,song_3,0.16666666666666666
llama3-70b-8192,448671,Sexy Can I - by Ray J,song_3,-0.03333333333333333
llama3-70b-8192,448671,Viva la Vida - by Coldplay,song_3,0.06666666666666667
llama3-70b-8192,451625,Hot N*gga - by Bobby Shmurda,song_3,0.3333333333333333
llama3-70b-8192,451625,Hotel California - by Eagles,song_3,0.08333333333333334
llama3-70b-8192,451625,River Flows in You - by Yiruma,song_3,0.2833333333333333
llama3-70b-8192,451625,Till I Collapse - by Eminem,song_3,0.26666666666666666
llama3-70b-8192,465681,First Day of My Life - by Bright Eyes,song_3,0.01666666666666667
llama3-70b-8192,465681,Home - by Edward Sharpe & The Magnetic Zeros,song_3,-0.13333333333333333
llama3-70b-8192,465681,Master of Puppets - by Metallica,song_3,0.0
llama3-70b-8192,465681,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.15
llama3-70b-8192,466479,Enter Sandman - by Metallica,song_3,0.18333333333333332
llama3-70b-8192,466479,Get Together - by The Youngbloods,song_3,0.31666666666666665
llama3-70b-8192,466479,Incense and Peppermints - by Strawberry Alarm Clock,song_3,-0.16666666666666666
llama3-70b-8192,466479,Umbrella - by Rihanna (feat. Jay-Z),song_3,0.1333333333333333
llama3-70b-8192,469670,Country Roads - by John Denver,song_3,-0.05
llama3-70b-8192,469670,Don't You Want Me - by The Human League,song_3,-0.03333333333333333
llama3-70b-8192,469670,I Will Always Love You - by Whitney Houston,song_3,-0.06666666666666668
llama3-70b-8192,469670,Space Oddity - by David Bowie,song_3,-0.05
llama3-70b-8192,470780,Hotel California - by Eagles,song_3,0.5666666666666667
llama3-70b-8192,470780,Location - by Khalid,song_3,0.4833333333333333
llama3-70b-8192,470780,Symphony No. 9 - by Ludwig van Beethoven,song_3,0.5499999999999999
llama3-70b-8192,470780,iSpy - by Kyle,song_3,0.25
llama3-70b-8192,499822,Chattahoochee - by Alan Jackson,song_3,0.016666666666666666
llama3-70b-8192,499822,God Gave Me You - by Blake Shelton,song_3,-0.06666666666666667
llama3-70b-8192,499822,Hotel California - by Eagles,song_3,0.016666666666666666
llama3-70b-8192,499822,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.0
llama3-70b-8192,503111,Hypnotize - by The Notorious B.I.G.,song_3,0.049999999999999996
llama3-70b-8192,503111,Mr. Brightside - by The Killers,song_3,0.13333333333333333
llama3-70b-8192,503111,Pumped Up Kicks - by Foster the People,song_3,0.0
llama3-70b-8192,503111,Stairway to Heaven - by Led Zeppelin,song_3,0.13333333333333333
llama3-70b-8192,514877,Carry On Wayward Son - by Kansas,song_3,0.4833333333333333
llama3-70b-8192,514877,Senorita - by Shawn Mendes and Camila Cabello,song_3,0.29999999999999993
llama3-70b-8192,514877,Sweet Emotion - by Aerosmith,song_3,-0.13333333333333333
llama3-70b-8192,514877,Umbrella - by Rihanna (feat. Jay-Z),song_3,0.3
llama3-70b-8192,517612,Mo Money Mo Problems - by The Notorious B.I.G.,song_3,0.5499999999999999
llama3-70b-8192,517612,No Scrubs - by TLC,song_3,0.0
llama3-70b-8192,517612,Stairway to Heaven - by Led Zeppelin,song_3,0.033333333333333326
llama3-70b-8192,517612,Viva la Vida - by Coldplay,song_3,0.06666666666666665
llama3-70b-8192,518425,Bésame Mucho - by Consuelo Velázquez,song_3,0.08333333333333331
llama3-70b-8192,518425,Enter Sandman - by Metallica,song_3,0.06666666666666667
llama3-70b-8192,518425,Sabor a Mango - by Rocío Dúrcal,song_3,0.16666666666666666
llama3-70b-8192,518425,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.16666666666666666
llama3-70b-8192,523577,First Day of My Life - by Bright Eyes,song_3,0.0
llama3-70b-8192,523577,I Will Always Love You - by Whitney Houston,song_3,0.21666666666666667
llama3-70b-8192,523577,Lose Yourself - by Eminem,song_3,0.31666666666666665
llama3-70b-8192,523577,Mr. Brightside - by The Killers,song_3,0.3833333333333333
llama3-70b-8192,533893,Someone Like You - by Adele,song_3,0.11666666666666667
llama3-70b-8192,533893,Stairway to Heaven - by Led Zeppelin,song_3,0.13333333333333333
llama3-70b-8192,533893,Sun Is Shining - by Axwell Λ Ingrosso,song_3,0.19999999999999998
llama3-70b-8192,533893,Tsunami - by Dash Berlin,song_3,0.2833333333333333
llama3-70b-8192,541281,Electric - by Alina Baraz feat. Khalid,song_3,0.24999999999999997
llama3-70b-8192,541281,I Like to Move It - by Reel 2 Real featuring The Mad Stuntman,song_3,0.26666666666666666
llama3-70b-8192,541281,Kickstart My Heart - by Mötley Crüe,song_3,0.23333333333333334
llama3-70b-8192,541281,Lost in Japan - by Shawn Mendes,song_3,0.09999999999999999
llama3-70b-8192,543542,Hallelujah - by Jeff Buckley,song_3,0.23333333333333334
llama3-70b-8192,543542,Mr. Brightside - by The Killers,song_3,0.26666666666666666
llama3-70b-8192,543542,The State of the Union (STFU) - by Rise Against,song_3,0.18333333333333332
llama3-70b-8192,543542,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,-0.08333333333333333
llama3-70b-8192,553023,First Day of My Life - by Bright Eyes,song_3,-0.16666666666666666
llama3-70b-8192,553023,Master of Puppets - by Metallica,song_3,-0.01666666666666667
llama3-70b-8192,553023,Mr. Brightside - by The Killers,song_3,0.7499999999999999
llama3-70b-8192,553023,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,-0.2833333333333333
llama3-70b-8192,560540,Hotel California - by Eagles,song_3,0.15
llama3-70b-8192,560540,I Will Always Love You - by Whitney Houston,song_3,0.35
llama3-70b-8192,560540,It's Hard Out Here for a Pimp - by Three 6 Mafia,song_3,0.16666666666666666
llama3-70b-8192,560540,The Next Episode - by Dr. Dre,song_3,0.35
llama3-70b-8192,579339,Breakaway - by Three Doors Down,song_3,0.13333333333333333
llama3-70b-8192,579339,Falling Away from Me - by Korn,song_3,-0.016666666666666666
llama3-70b-8192,579339,I Want It That Way - by Backstreet Boys,song_3,0.13333333333333333
llama3-70b-8192,579339,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.09999999999999999
llama3-70b-8192,602692,Ay Vamos - by J Balvin,song_3,0.26666666666666666
llama3-70b-8192,602692,Hotel California - by Eagles,song_3,0.4666666666666667
llama3-70b-8192,602692,Obsesión - by Aventura,song_3,0.18333333333333332
llama3-70b-8192,602692,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.5
llama3-70b-8192,604424,Bachata en Fukuoka - by Juan Luis Guerra,song_3,0.05
llama3-70b-8192,604424,Hotel California - by Eagles,song_3,0.16666666666666666
llama3-70b-8192,604424,Obsesión - by Aventura,song_3,0.16666666666666666
llama3-70b-8192,604424,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.18333333333333332
llama3-70b-8192,611405,Best Day of My Life - by American Authors,song_3,0.13333333333333333
llama3-70b-8192,611405,Clair de Lune - by Claude Debussy,song_3,0.08333333333333334
llama3-70b-8192,611405,Hypnotize - by The Notorious B.I.G.,song_3,-0.016666666666666656
llama3-70b-8192,611405,Mr. Brightside - by The Killers,song_3,0.01666666666666667
llama3-70b-8192,625525,"Eastside - by benny blanco, Halsey, and Khalid",song_3,0.24999999999999997
llama3-70b-8192,625525,Hotel California - by Eagles,song_3,0.23333333333333334
llama3-70b-8192,625525,Symphony No. 9 - by Ludwig van Beethoven,song_3,-0.03333333333333333
llama3-70b-8192,625525,"iSpy - by KYLE, Lil Yachty",song_3,0.016666666666666666
llama3-70b-8192,645145,Best Day of My Life - by American Authors,song_3,-0.06666666666666667
llama3-70b-8192,645145,I Will Always Love You - by Whitney Houston,song_3,-0.1
llama3-70b-8192,645145,Mr. Brightside - by The Killers,song_3,0.25
llama3-70b-8192,645145,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.11666666666666665
llama3-70b-8192,648591,First Day of My Life - by Bright Eyes,song_3,-0.05
llama3-70b-8192,648591,Santeria - by Sublime,song_3,-0.03333333333333333
llama3-70b-8192,648591,Stairway to Heaven - by Led Zeppelin,song_3,0.35
llama3-70b-8192,648591,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,-0.13333333333333333
llama3-70b-8192,651504,First Day of My Life - by Bright Eyes,song_3,0.6
llama3-70b-8192,651504,Skinny Love - by Bon Iver,song_3,0.11666666666666667
llama3-70b-8192,651504,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.13333333333333333
llama3-70b-8192,651504,We Will Rock You - by Queen,song_3,0.01666666666666667
llama3-70b-8192,656595,Before I Let Go - by Frankie Beverly & Maze,song_3,0.016666666666666666
llama3-70b-8192,656595,Give Me the Night - by George Benson,song_3,0.3833333333333333
llama3-70b-8192,656595,Smells Like Teen Spirit - by Nirvana,song_3,0.26666666666666666
llama3-70b-8192,656595,Umbrella - by Rihanna (feat. Jay-Z),song_3,0.15
llama3-70b-8192,659472,Crazy - by Gnarls Barkley,song_3,0.016666666666666666
llama3-70b-8192,659472,Hallelujah - by Jeff Buckley,song_3,0.2833333333333333
llama3-70b-8192,659472,SexyBack - by Justin Timberlake,song_3,0.24999999999999997
llama3-70b-8192,659472,Stairway to Heaven - by Led Zeppelin,song_3,0.25
llama3-70b-8192,689590,Flex - by Polo G,song_3,0.3333333333333333
llama3-70b-8192,689590,Hotel California - by Eagles,song_3,0.09999999999999999
llama3-70b-8192,689590,Ransom - by Lil Tecca,song_3,0.21666666666666667
llama3-70b-8192,689590,Sweet but Psycho - by Ava Max,song_3,0.05
llama3-70b-8192,693751,Best Day of My Life - by American Authors,song_3,0.16666666666666666
llama3-70b-8192,693751,Black No. 1 (Little Miss Scare-All) - by Type O Negative,song_3,0.03333333333333333
llama3-70b-8192,693751,Someone Like You - by Adele,song_3,0.0
llama3-70b-8192,693751,Walking on Sunshine - by Katrina & The Waves,song_3,0.01666666666666667
llama3-70b-8192,699107,Stairway to Heaven - by Led Zeppelin,song_3,0.26666666666666666
llama3-70b-8192,699107,The Sound of Silence - by Simon & Garfunkel,song_3,0.19999999999999998
llama3-70b-8192,699107,Treat You Better - by Shawn Mendes,song_3,0.18333333333333332
llama3-70b-8192,699107,We Found Love - by Rihanna,song_3,0.03333333333333333
llama3-70b-8192,701065,Hotel California - by Eagles,song_3,0.21666666666666667
llama3-70b-8192,701065,Someone Like You - by Adele,song_3,0.05
llama3-70b-8192,701065,Tsunami - by DVBBS & Borgeous,song_3,0.3833333333333333
llama3-70b-8192,701065,Unstoppable - by Sia,song_3,0.016666666666666666
llama3-70b-8192,727748,Breaking the Habit - by Linkin Park,song_3,-0.016666666666666666
llama3-70b-8192,727748,Hallelujah - by Jeff Buckley,song_3,0.08333333333333331
llama3-70b-8192,727748,I Will Always Love You - by Whitney Houston,song_3,0.11666666666666665
llama3-70b-8192,727748,The Middle - by Jimmy Eat World,song_3,0.35
llama3-70b-8192,727909,Happy - by Pharrell Williams,song_3,0.13333333333333333
llama3-70b-8192,727909,I'm Not Okay (I Promise) - by My Chemical Romance,song_3,0.1
llama3-70b-8192,727909,Tornado of Souls - by Megadeth,song_3,0.2333333333333333
llama3-70b-8192,727909,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.21666666666666665
llama3-70b-8192,750353,Clair de Lune - by Claude Debussy,song_3,0.19999999999999998
llama3-70b-8192,750353,Gas Pedal - by Sage the Gemini,song_3,0.23333333333333334
llama3-70b-8192,750353,Hotel California - by Eagles,song_3,0.23333333333333334
llama3-70b-8192,750353,U and Dat - by E-40,song_3,0.19999999999999998
llama3-70b-8192,751832,Brave - by Sara Bareilles,song_3,-6.938893903907228e-18
llama3-70b-8192,751832,Get Lucky - by Daft Punk ft. Pharrell Williams,song_3,6.938893903907228e-18
llama3-70b-8192,751832,Lose Yourself - by Eminem,song_3,0.01666666666666667
llama3-70b-8192,751832,Stairway to Heaven - by Led Zeppelin,song_3,-0.2833333333333333
llama3-70b-8192,755179,Humble. - by Kendrick Lamar,song_3,-0.016666666666666663
llama3-70b-8192,755179,Mi Gente - by J Balvin & Willy William,song_3,0.35
llama3-70b-8192,755179,Someone Like You - by Adele,song_3,0.19999999999999998
llama3-70b-8192,755179,Stairway to Heaven - by Led Zeppelin,song_3,0.3
llama3-70b-8192,783397,Electric - by Alina Baraz feat. Khalid,song_3,0.05
llama3-70b-8192,783397,Get You - by Daniel Caesar,song_3,-0.15
llama3-70b-8192,783397,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_3,0.08333333333333334
llama3-70b-8192,783397,We Will Rock You - by Queen,song_3,0.23333333333333334
llama3-70b-8192,808716,Clair de Lune - by Claude Debussy,song_3,0.31666666666666665
