ranking,model,uid,recommendation
"[{'name': 'disliked_book_2', 'value': 'Fish! A Remarkable Way to Boost Morale and Improve Results - by Stephen C. Lundin'}, {'name': 'liked_book_1', 'value': 'The Working Poor : Invisible in America - by DAVID K. SHIPLER'}, {'name': 'liked_book_2', 'value': 'La Doctora: The Journal of an American Doctor Practicing Medicine on the Amazon River - by Linnea Smith'}, {'name': 'liked_book_3', 'value': ""Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters - by Wally Lamb""}, {'name': 'disliked_book_1', 'value': 'Summer of the Heart: Saving Alexandre - by Paul Adams'}, {'name': 'disliked_book_3', 'value': 'Read All About It!: Great Read-Aloud Stories, Poems, and Newspaper Pieces for Preteens and Teens - by Jim Trelease'}]",llama3-70b-8192,127481,The 7 Habits of Highly Effective People - by Stephen Covey
"[{'name': 'liked_book_1', 'value': 'The Working Poor : Invisible in America - by DAVID K. SHIPLER'}, {'name': 'liked_book_3', 'value': ""Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters - by Wally Lamb""}, {'name': 'liked_book_2', 'value': 'La Doctora: The Journal of an American Doctor Practicing Medicine on the Amazon River - by Linnea Smith'}, {'name': 'disliked_book_1', 'value': 'Summer of the Heart: Saving Alexandre - by Paul Adams'}, {'name': 'disliked_book_2', 'value': 'Fish! A Remarkable Way to Boost Morale and Improve Results - by Stephen C. Lundin'}, {'name': 'disliked_book_3', 'value': 'Read All About It!: Great Read-Aloud Stories, Poems, and Newspaper Pieces for Preteens and Teens - by Jim Trelease'}]",llama3-70b-8192,127481,The Immortal Life of Henrietta Lacks - by Rebecca Skloot
"[{'name': 'disliked_book_2', 'value': 'Fish! A Remarkable Way to Boost Morale and Improve Results - by Stephen C. Lundin'}, {'name': 'disliked_book_3', 'value': 'Read All About It!: Great Read-Aloud Stories, Poems, and Newspaper Pieces for Preteens and Teens - by Jim Trelease'}, {'name': 'liked_book_1', 'value': 'The Working Poor : Invisible in America - by DAVID K. SHIPLER'}, {'name': 'liked_book_2', 'value': 'La Doctora: The Journal of an American Doctor Practicing Medicine on the Amazon River - by Linnea Smith'}, {'name': 'liked_book_3', 'value': ""Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters - by Wally Lamb""}, {'name': 'disliked_book_1', 'value': 'Summer of the Heart: Saving Alexandre - by Paul Adams'}]",llama3-70b-8192,127481,The One Minute Manager - by Ken Blanchard
"[{'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend - by Robert James Waller'}, {'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser - by Jim Rearden""}, {'name': 'liked_book_2', 'value': ""Jean's Way - by Derek Humphry""}, {'name': 'liked_book_3', 'value': 'The Eyes of the Dragon - by Stephen King'}, {'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter - by Amy Tan""}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!) - by Roald Dahl'}]",llama3-70b-8192,127914,Bridges of Madison County - by Robert James Waller
"[{'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser - by Jim Rearden""}, {'name': 'liked_book_2', 'value': ""Jean's Way - by Derek Humphry""}, {'name': 'liked_book_3', 'value': 'The Eyes of the Dragon - by Stephen King'}, {'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend - by Robert James Waller'}, {'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter - by Amy Tan""}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!) - by Roald Dahl'}]",llama3-70b-8192,127914,Into the Wild - by Jon Krakauer
"[{'name': 'liked_book_3', 'value': 'The Eyes of the Dragon - by Stephen King'}, {'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser - by Jim Rearden""}, {'name': 'liked_book_2', 'value': ""Jean's Way - by Derek Humphry""}, {'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend - by Robert James Waller'}, {'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter - by Amy Tan""}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!) - by Roald Dahl'}]",llama3-70b-8192,127914,The Dark Half - by Stephen King
"[{'name': 'disliked_book_2', 'value': ""The Bonesetter's Daughter - by Amy Tan""}, {'name': 'liked_book_1', 'value': ""Alaska's Wolf Man: The 1915-55 Wilderness Adventures of Frank Glaser - by Jim Rearden""}, {'name': 'liked_book_2', 'value': ""Jean's Way - by Derek Humphry""}, {'name': 'liked_book_3', 'value': 'The Eyes of the Dragon - by Stephen King'}, {'name': 'disliked_book_1', 'value': 'Slow Waltz in Cedar Bend - by Robert James Waller'}, {'name': 'disliked_book_3', 'value': 'Skin and Other Stories (Now in Speak!) - by Roald Dahl'}]",llama3-70b-8192,127914,The Joy Luck Club - by Amy Tan
"[{'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}, {'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}]",llama3-70b-8192,130157,R Is for Ricochet - by Sue Grafton
"[{'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}, {'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}]",llama3-70b-8192,130157,The Devil Crept In - by Ania Ahlborn
"[{'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}, {'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}]",llama3-70b-8192,130157,The Guardian - by Nicholas Sparks
"[{'name': 'liked_book_2', 'value': ""White Oleander : A Novel (Oprah's Book Club) - by Janet Fitch""}, {'name': 'liked_book_1', 'value': 'Confidential Confessions, Book 1 - by Reiko Momochi'}, {'name': 'liked_book_3', 'value': 'The Secret Ingredient - by Jane Heller'}, {'name': 'disliked_book_1', 'value': 'The Last Time They Met : A Novel - by Anita Shreve'}, {'name': 'disliked_book_2', 'value': 'Q Is for Quarry - by Sue Grafton'}, {'name': 'disliked_book_3', 'value': 'The Rescue - by Nicholas Sparks'}]",llama3-70b-8192,130157,The Poison Tree - by Erin Kelly
"[{'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}, {'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}, {'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}]",llama3-70b-8192,136193,The Brief Wondrous Life of Oscar Wao - by Junot Díaz
"[{'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}, {'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}, {'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}]",llama3-70b-8192,136193,The Girl with the Pearl Earring - by Tracy Chevalier
"[{'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}, {'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}, {'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}]",llama3-70b-8192,136193,The Historian - by Elizabeth Kostova
"[{'name': 'liked_book_1', 'value': 'The Corrections - by Jonathan Franzen'}, {'name': 'liked_book_2', 'value': 'The Piano Tuner - by Daniel Mason'}, {'name': 'liked_book_3', 'value': 'Cold Mountain - by Charles Frazier'}, {'name': 'disliked_book_1', 'value': 'Blessings - by ANNA QUINDLEN'}, {'name': 'disliked_book_2', 'value': 'The Season of Lillian Dawes: A Novel - by Katherine Mosby'}, {'name': 'disliked_book_3', 'value': 'The River King - by Alice Hoffman'}]",llama3-70b-8192,136193,The Secret History - by Donna Tartt
"[{'name': 'liked_book_1', 'value': 'The Trial - by Franz Kafka'}, {'name': 'liked_book_2', 'value': 'Andorra: PiÃ?Â¨ce en douze tableaux - by Max Frisch'}, {'name': 'liked_book_3', 'value': 'Brother of Sleep - by Robert Schneider'}, {'name': 'disliked_book_1', 'value': ""Deedlit's Tale: Choices (Record of Lodoss War) - by Ryo Mizuno""}, {'name': 'disliked_book_2', 'value': 'Bin ich schÃ?Â¶n? - by Doris DÃ?Â¶rrie'}, {'name': 'disliked_book_3', 'value': ""Deutschland: A Winter's Tale : Bilingual Edition - by Heinrich Heine""}]",llama3-70b-8192,137803,The Death of the Heart - by Elizabeth Bowen
"[{'name': 'liked_book_1', 'value': 'The Trial - by Franz Kafka'}, {'name': 'liked_book_3', 'value': 'Brother of Sleep - by Robert Schneider'}, {'name': 'disliked_book_1', 'value': ""Deedlit's Tale: Choices (Record of Lodoss War) - by Ryo Mizuno""}, {'name': 'disliked_book_2', 'value': 'Bin ich schÃ¶n? - by Doris DÃ¶rrie'}, {'name': 'liked_book_2', 'value': 'Andorra: PiÃ¨ce en douze tableaux - by Max Frisch'}, {'name': 'disliked_book_3', 'value': ""Deutschland: A Winter's Tale : Bilingual Edition - by Heinrich Heine""}]",llama3-70b-8192,137803,The Dragon's Path - by Daniel Abraham
"[{'name': 'liked_book_1', 'value': 'The Trial - by Franz Kafka'}, {'name': 'liked_book_2', 'value': 'Andorra: PiÃ?Â¨ce en douze tableaux - by Max Frisch'}, {'name': 'disliked_book_1', 'value': ""Deedlit's Tale: Choices (Record of Lodoss War) - by Ryo Mizuno""}, {'name': 'liked_book_3', 'value': 'Brother of Sleep - by Robert Schneider'}, {'name': 'disliked_book_2', 'value': 'Bin ich schÃ?Â¶n? - by Doris DÃ?Â¶rrie'}, {'name': 'disliked_book_3', 'value': ""Deutschland: A Winter's Tale : Bilingual Edition - by Heinrich Heine""}]",llama3-70b-8192,137803,The Last Unicorn - by Peter S. Beagle
"[{'name': 'liked_book_1', 'value': 'The Trial - by Franz Kafka'}, {'name': 'liked_book_2', 'value': 'Andorra: PiÃ?Â¨ce en douze tableaux - by Max Frisch'}, {'name': 'liked_book_3', 'value': 'Brother of Sleep - by Robert Schneider'}, {'name': 'disliked_book_1', 'value': ""Deedlit's Tale: Choices (Record of Lodoss War) - by Ryo Mizuno""}, {'name': 'disliked_book_2', 'value': 'Bin ich schÃ?Â¶n? - by Doris DÃ?Â¶rrie'}, {'name': 'disliked_book_3', 'value': ""Deutschland: A Winter's Tale : Bilingual Edition - by Heinrich Heine""}]",llama3-70b-8192,137803,The Metamorphosis - by Franz Kafka
"[{'name': 'liked_book_1', 'value': 'Blue Skies - by Catherine Anderson'}, {'name': 'liked_book_2', 'value': 'All Creatures Great and Small - by James Herriot'}, {'name': 'disliked_book_3', 'value': ""Daisy's Back in Town - by Rachel Gibson""}, {'name': 'liked_book_3', 'value': 'Bright Eyes (Coulter Family Series) - by Catherine Anderson'}, {'name': 'disliked_book_1', 'value': 'Sisters Found - by Joan Johnston'}, {'name': 'disliked_book_2', 'value': 'Cold Mountain : A Novel - by CHARLES FRAZIER'}]",llama3-70b-8192,139206,The Devil Wears Prada - by Lauren Weisberger
"[{'name': 'disliked_book_2', 'value': 'Cold Mountain : A Novel - by CHARLES FRAZIER'}, {'name': 'liked_book_1', 'value': 'Blue Skies - by Catherine Anderson'}, {'name': 'liked_book_2', 'value': 'All Creatures Great and Small - by James Herriot'}, {'name': 'liked_book_3', 'value': 'Bright Eyes (Coulter Family Series) - by Catherine Anderson'}, {'name': 'disliked_book_1', 'value': 'Sisters Found - by Joan Johnston'}, {'name': 'disliked_book_3', 'value': ""Daisy's Back in Town - by Rachel Gibson""}]",llama3-70b-8192,139206,The Historian - by Elizabeth Kostova
"[{'name': 'liked_book_2', 'value': 'All Creatures Great and Small - by James Herriot'}, {'name': 'liked_book_1', 'value': 'Blue Skies - by Catherine Anderson'}, {'name': 'liked_book_3', 'value': 'Bright Eyes (Coulter Family Series) - by Catherine Anderson'}, {'name': 'disliked_book_1', 'value': 'Sisters Found - by Joan Johnston'}, {'name': 'disliked_book_2', 'value': 'Cold Mountain : A Novel - by CHARLES FRAZIER'}, {'name': 'disliked_book_3', 'value': ""Daisy's Back in Town - by Rachel Gibson""}]",llama3-70b-8192,139206,The Horse Whisperer - by Nicholas Evans
"[{'name': 'liked_book_1', 'value': 'Blue Skies - by Catherine Anderson'}, {'name': 'liked_book_3', 'value': 'Bright Eyes (Coulter Family Series) - by Catherine Anderson'}, {'name': 'liked_book_2', 'value': 'All Creatures Great and Small - by James Herriot'}, {'name': 'disliked_book_1', 'value': 'Sisters Found - by Joan Johnston'}, {'name': 'disliked_book_3', 'value': ""Daisy's Back in Town - by Rachel Gibson""}, {'name': 'disliked_book_2', 'value': 'Cold Mountain : A Novel - by CHARLES FRAZIER'}]",llama3-70b-8192,139206,The Notebook - by Nicholas Sparks
"[{'name': 'liked_book_1', 'value': ""Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death - by Kurt Vonnegut""}, {'name': 'liked_book_2', 'value': 'Meeting Jesus Again for the First Time : The Historical Jesus and the Heart of Contemporary Faith - by Marcus J. Borg'}, {'name': 'liked_book_3', 'value': 'Meditations on the Cross - by Dietrich Bonhoeffer'}, {'name': 'disliked_book_1', 'value': 'The Mythmaker: Paul And the Invention Of Christianity - by Hyam Maccoby'}, {'name': 'disliked_book_2', 'value': 'The Templar Revelation: Secret Guardians of the True Identity of Christ - by Lynn Picknett'}, {'name': 'disliked_book_3', 'value': 'Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels) - by Dennis Lehane'}]",llama3-70b-8192,142076,Catch-22 - by Joseph Heller
"[{'name': 'disliked_book_2', 'value': 'The Templar Revelation: Secret Guardians of the True Identity of Christ - by Lynn Picknett'}, {'name': 'disliked_book_1', 'value': 'The Mythmaker: Paul And the Invention Of Christianity - by Hyam Maccoby'}, {'name': 'liked_book_2', 'value': 'Meeting Jesus Again for the First Time : The Historical Jesus and the Heart of Contemporary Faith - by Marcus J. Borg'}, {'name': 'liked_book_3', 'value': 'Meditations on the Cross - by Dietrich Bonhoeffer'}, {'name': 'liked_book_1', 'value': ""Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death - by Kurt Vonnegut""}, {'name': 'disliked_book_3', 'value': 'Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels) - by Dennis Lehane'}]",llama3-70b-8192,142076,The Da Vinci Code - by Dan Brown
"[{'name': 'disliked_book_3', 'value': 'Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels) - by Dennis Lehane'}, {'name': 'liked_book_1', 'value': ""Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death - by Kurt Vonnegut""}, {'name': 'liked_book_2', 'value': 'Meeting Jesus Again for the First Time : The Historical Jesus and the Heart of Contemporary Faith - by Marcus J. Borg'}, {'name': 'liked_book_3', 'value': 'Meditations on the Cross - by Dietrich Bonhoeffer'}, {'name': 'disliked_book_1', 'value': 'The Mythmaker: Paul And the Invention Of Christianity - by Hyam Maccoby'}, {'name': 'disliked_book_2', 'value': 'The Templar Revelation: Secret Guardians of the True Identity of Christ - by Lynn Picknett'}]",llama3-70b-8192,142076,The Girl with the Dragon Tattoo - by Stieg Larsson
"[{'name': 'liked_book_2', 'value': 'Meeting Jesus Again for the First Time : The Historical Jesus and the Heart of Contemporary Faith'}, {'name': 'liked_book_3', 'value': 'Meditations on the Cross'}, {'name': 'liked_book_1', 'value': ""Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death""}, {'name': 'disliked_book_1', 'value': 'The Mythmaker: Paul And the Invention Of Christianity'}, {'name': 'disliked_book_2', 'value': 'The Templar Revelation: Secret Guardians of the True Identity of Christ'}, {'name': 'disliked_book_3', 'value': 'Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels)'}]",llama3-70b-8192,142076,The Power and the Glory - by Graham Greene
"[{'name': 'disliked_book_3', 'value': 'Cottonwood Creek  (Home On The Ranch) (Superromance , No 794) - by Margot Dalton'}, {'name': 'disliked_book_1', 'value': 'Annalee And The Lawman (Count On A Cop) (Harlequin Super Romance, No 963) - by Lyn Ellis'}, {'name': 'disliked_book_2', 'value': 'Wildfire (Harlequin Superromance, No 70564) - by Lynn Erickson'}, {'name': 'liked_book_1', 'value': 'Twilight Texas  (The West Texans) (The West Texans,  No 820) - by Ginger Chambers'}, {'name': 'liked_book_2', 'value': ""The Farmer's Wife - by Lori Handeland""}, {'name': 'liked_book_3', 'value': 'A Summer to Die - by Lois Lowry'}]",llama3-70b-8192,142772,The Cowboy's Christmas Baby - by Carla Cassidy
"[{'name': 'liked_book_2', 'value': ""The Farmer's Wife - by Lori Handeland""}, {'name': 'liked_book_3', 'value': 'A Summer to Die - by Lois Lowry'}, {'name': 'liked_book_1', 'value': 'Twilight Texas  (The West Texans) (The West Texans,  No 820) - by Ginger Chambers'}, {'name': 'disliked_book_1', 'value': 'Annalee And The Lawman (Count On A Cop) (Harlequin Super Romance, No 963) - by Lyn Ellis'}, {'name': 'disliked_book_2', 'value': 'Wildfire (Harlequin Superromance, No 70564) - by Lynn Erickson'}, {'name': 'disliked_book_3', 'value': 'Cottonwood Creek  (Home On The Ranch) (Superromance , No 794) - by Margot Dalton'}]",llama3-70b-8192,142772,The Last Letter from Your Lover - by Lucinda Riley
"[{'name': 'liked_book_2', 'value': ""The Farmer's Wife""}, {'name': 'liked_book_3', 'value': 'A Summer to Die'}, {'name': 'liked_book_1', 'value': 'Twilight Texas'}, {'name': 'disliked_book_1', 'value': 'Annalee And The Lawman'}, {'name': 'disliked_book_3', 'value': 'Cottonwood Creek'}, {'name': 'disliked_book_2', 'value': 'Wildfire'}]",llama3-70b-8192,142772,The Notebook - by Nicholas Sparks
